date	time	username	to	replies	retweets	favorites	text	mentions	hashtags	id	permalink	processed_text	sentences_tone	document_tones	sadness	confident	joy	analytical	anger	tentative	fear
2020-05-31	02:42:29	nabinkbhattarai		12	60	339	They have wasted 2 months not doing enough testing and tracing and now again extending the lockdown...its the failure of government...Enough is enough ....			1266922972759105537	https://twitter.com/nabinkbhattarai/status/1266922972759105537	wasted month enough testing tracing extending lockdown failure government enough enough		[{'score': 0.529151, 'tone_id': 'sadness', 'tone_name': 'Sadness'}]	1.0						
2020-05-31	04:02:42	akshay_jadahv	CMOMaharashtra	0	0	0	subject- About College fee From several days our college (sanjay ghodawat university, kolhapur)is forcing us to pay the college fees . In this lockdown situation, we can't pay the college fees. Sir I request you , to take an action about fee matter .			1266943158912516096	https://twitter.com/akshay_jadahv/status/1266943158912516096	subject college fee several day college sanjay ghodawat university forcing u pay college fee lockdown situation cant pay college fee sir request take action fee matter		[]							
2020-05-31	04:15:05	docshahzaib	Abidsuleri	0	1	0	It's deliberate Criminal Negligence on behalf of the NCOC, Government to end lockdown and open all the businesses.			1266946276786135040	https://twitter.com/docshahzaib/status/1266946276786135040	deliberate criminal negligence behalf ncoc government end lockdown open business		[{'score': 0.687768, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]				1.0			
2020-05-31	04:52:38	rahulbhargavadr	KAMALSARIN6	0	0	0	We will not save economy and lives both. Consumer at home labour has gone back to there homes carrying corona and no new investment coming. No way to authenticate the data for dead people. So for us 3% is a huge figure			1266955725995077633	https://twitter.com/rahulbhargavadr/status/1266955725995077633	save economy life consumer home labour gone back home carrying corona new investment coming way authenticate data dead people u huge figure		[{'score': 0.528741, 'tone_id': 'sadness', 'tone_name': 'Sadness'}]	1.0						
2020-05-31	06:20:46	maryamriaztarar	maryamriaztarar	1	0	6	Was pleasantly surprised to see a “like” by Mr Dalrymple, has prompted me to share a picture with him at Lahore Literary Festival just before the lockdown @DalrympleWill	@DalrympleWill		1266977906280091649	https://twitter.com/maryamriaztarar/status/1266977906280091649	pleasantly surprised see mr dalrymple prompted share picture lahore literary festival lockdown USER_MENTION		[{'score': 0.584504, 'tone_id': 'joy', 'tone_name': 'Joy'}]			1.0				
2020-05-31	06:32:29	MuznaMHR	Qme90	1	0	0	Actually most insurances dont cover sabotage and terrorism.. hence why Harrods emptied its store during Covid lockdown - because breaking into fancy stores happened before in Paris and London			1266980851990114309	https://twitter.com/MuznaMHR/status/1266980851990114309	actually insurance dont cover sabotage terrorism hence harrod emptied store covid lockdown breaking fancy store happened paris london		[{'score': 0.776477, 'tone_id': 'sadness', 'tone_name': 'Sadness'}, {'score': 0.639983, 'tone_id': 'confident', 'tone_name': 'Confident'}, {'score': 0.824794, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]	1.0	1.0		1.0			
2020-05-31	07:54:54	ankitdixit20	dream85000922	1	0	0	You bitch China is so advance in all fields then why these Chinese pigs are not able to contain this Chinese virus in their country. Why it is pandemic now?? And in these tough times China is creating conflicts in Indian territory, In Hong Kong &amp; In Taiwan?			1267001595830530049	https://twitter.com/ankitdixit20/status/1267001595830530049	bitch china advance field chinese pig able contain chinese virus country pandemic tough time china creating conflict indian territory hong kong taiwan		[{'score': 0.554896, 'tone_id': 'sadness', 'tone_name': 'Sadness'}]	1.0						
2020-05-31	08:03:19	TravelsPawan	IndiGo6E	1	0	0	Is old Booking tickets before lockdown having journey in june month is valid or it will be cancel..?			1267003710619529216	https://twitter.com/TravelsPawan/status/1267003710619529216	old booking ticket lockdown journey june month valid cancel		[{'score': 0.564771, 'tone_id': 'sadness', 'tone_name': 'Sadness'}, {'score': 0.874372, 'tone_id': 'confident', 'tone_name': 'Confident'}]	1.0	1.0					
2020-05-31	08:22:53	FMWdotcom		0	0	0	Let's hope we all come out of this pandemic #candleofhope @MadhuriDixit Video Credits: @EstherSCabral karan_baghel #Fashionmostwanted #Fashionblogger #MadhuriDixit #Pandemic #Mumbaifashionblogger… https://www.instagram.com/p/CA2CSXKluY0/?igshid=1wkck09m2r7i2	@MadhuriDixit @EstherSCabral	#candleofhope #Fashionmostwanted #Fashionblogger #MadhuriDixit #Pandemic #Mumbaifashionblogger	1267008634749218818	https://twitter.com/FMWdotcom/status/1267008634749218818	let hope come pandemic candleofhope USER_MENTION video credit USER_MENTION karan_baghel fashionmostwanted fashionblogger madhuridixit pandemic URL		[{'score': 0.647986, 'tone_id': 'tentative', 'tone_name': 'Tentative'}]						1.0	
2020-05-31	09:52:47	MichaelAmazona		0	0	0	Today, I went to the beach since the 3 month lockdown. I have to say I’m not really a beach person! Too pale, I never tan! But Corona had me thinking and made me appreciate the little things I took for granted.… https://www.instagram.com/p/CA2Q98kDeeb/?igshid=kfnclehi20sa			1267031261673127938	https://twitter.com/MichaelAmazona/status/1267031261673127938	today went beach since month lockdown say really beach person pale never tan corona thinking made appreciate little thing took URL		[{'score': 0.61003, 'tone_id': 'joy', 'tone_name': 'Joy'}, {'score': 0.801827, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]			1.0	1.0			
2020-05-31	10:04:41	BrashtKoknBrahm	sarasspacee	0	0	1	Fingers crossed on this Bat product. Hope this one saves lives. One has already killed many in 2020. #batman #GeorgeFloyd #coronavirus #riots2020 #corona #USARIOTS		#batman #GeorgeFloyd #coronavirus #riots2020 #corona #USARIOTS	1267034255877533696	https://twitter.com/BrashtKoknBrahm/status/1267034255877533696	finger crossed bat product hope one save life one already killed many batman georgefloyd coronavirus riots2020 corona usariots		[{'score': 0.528448, 'tone_id': 'sadness', 'tone_name': 'Sadness'}, {'score': 0.724236, 'tone_id': 'analytical', 'tone_name': 'Analytical'}, {'score': 0.5538, 'tone_id': 'tentative', 'tone_name': 'Tentative'}]	1.0			1.0		1.0	
2020-05-31	10:40:35	iamdrblue1	JavedMalik	0	0	0	I have crying on tweeter repeatedly, pl dont uplift Lockdown. So they ease the lockdown to ease Covid19 to move rapidly 			1267043290907631616	https://twitter.com/iamdrblue1/status/1267043290907631616	cry tweeter repeatedly pl dont uplift lockdown ease lockdown ease covid19 move rapidly		[{'score': 0.591496, 'tone_id': 'sadness', 'tone_name': 'Sadness'}]	1.0						
2020-05-31	10:42:28	TonesInAction	yaminiikumre	0	1	1	Don't know which side of lockdown to open first 			1267043764339523584	https://twitter.com/TonesInAction/status/1267043764339523584	dont know side lockdown open first		[{'score': 0.842108, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]				1.0			
2020-05-31	10:48:58	AmitDalai10		0	0	0	Corona patients. Migrants. Poor people. - Together #KIITKISSFightsCovid19 #ksombbsr #ksrmbbsr @ksombbsr @ksrmbbsr	@ksombbsr @ksrmbbsr	#KIITKISSFightsCovid19 #ksombbsr #ksrmbbsr	1267045401531744256	https://twitter.com/AmitDalai10/status/1267045401531744256	corona patient migrant poor people together kiitkissfightscovid19 ksombbsr ksrmbbsr USER_MENTION USER_MENTION		[{'score': 0.651967, 'tone_id': 'sadness', 'tone_name': 'Sadness'}]	1.0						
2020-05-31	10:53:54	routarabinda60		0	3	10	KIIT&KISS have conducting online classes during the pandemic situation Salute to their efforts. @kissfoundation @achyuta_samanta @KIITUniversity	@kissfoundation @achyuta_samanta @KIITUniversity		1267046641539985418	https://twitter.com/routarabinda60/status/1267046641539985418	conducting online class pandemic situation salute effort USER_MENTION USER_MENTION USER_MENTION		[{'score': 0.511817, 'tone_id': 'joy', 'tone_name': 'Joy'}]			1.0				
2020-05-31	11:12:40	jay_arrah		0	2	3	@kissfoundation and @KIITUniversity, under the leadership of @achyuta_samanta Distribute hygiene products 2 women and girls, IEC material for wider dissemination, set up quarantine facilities and dedicate COVID-19 hospital in the existing infrastructure. #KIITKISSFightsCovid19	@kissfoundation @KIITUniversity @achyuta_samanta	#KIITKISSFightsCovid19	1267051365156544513	https://twitter.com/jay_arrah/status/1267051365156544513	USER_MENTION USER_MENTION leadership USER_MENTION distribute hygiene product woman girl iec material wider dissemination set quarantine facility dedicate covid19 hospital existing infrastructure kiitkissfightscovid19		[{'score': 0.659127, 'tone_id': 'joy', 'tone_name': 'Joy'}, {'score': 0.69572, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]			1.0	1.0			
2020-05-31	11:14:30	RaunakRajSing11		0	7	2	70-75 % of rgpv students are from another state, how will they come in this situation for exam. You're thinking that we do not give them general promotion but see our situations too. @PMOIndia @aajtak @ndtvindia @ndtvindia @ABPNews #rgpv_spreading_corona_virus	@PMOIndia @aajtak @ndtvindia @ndtvindia @ABPNews	#rgpv_spreading_corona_virus	1267051826140139521	https://twitter.com/RaunakRajSing11/status/1267051826140139521	rgpv student another state come situation exam youre thinking give general promotion see situation USER_MENTION USER_MENTION USER_MENTION USER_MENTION USER_MENTION rgpv_spreading_corona_virus		[{'score': 0.505084, 'tone_id': 'joy', 'tone_name': 'Joy'}, {'score': 0.649361, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]			1.0	1.0			
2020-05-31	11:18:15	AjayaKumarMis14		0	0	1	@KIITUniversity delivered cooked food to the on-duty police personnel in and around the capital city of #Bhubaneswar during lockdown. #KIITKISSFightsCovid19 @achyuta_samanta	@KIITUniversity @achyuta_samanta	#Bhubaneswar #KIITKISSFightsCovid19	1267052770592464897	https://twitter.com/AjayaKumarMis14/status/1267052770592464897	USER_MENTION delivered cooked food onduty police personnel around capital city bhubaneswar lockdown kiitkissfightscovid19 USER_MENTION		[{'score': 0.681699, 'tone_id': 'tentative', 'tone_name': 'Tentative'}]						1.0	
2020-05-31	11:23:10	SalmaAyam		0	0	3	Can’t believe Lockdown is extended till first of July 			1267054004929875969	https://twitter.com/SalmaAyam/status/1267054004929875969	believe lockdown extended till first july		[{'score': 0.946222, 'tone_id': 'tentative', 'tone_name': 'Tentative'}]						1.0	
2020-05-31	12:50:20	nishani_v	ElijahSchaffer	0	0	0	Disgusting attitudes, these aren’t all the same people??the other man is now unaware that he is a man it’s nice to kill the innocent .All theses pandemic have come from such bad people .you’ll have to suffer more in the future because of disgusting dirty work. 			1267075941945217024	https://twitter.com/nishani_v/status/1267075941945217024	disgusting attitude man unaware man nice kill innocent thesis pandemic come bad people suffer future disgusting dirty work		[]							
2020-05-31	13:18:48	KhooharoZubair	RubaitsDilRuba	0	0	1	Nothing. Tells corona			1267083104981848064	https://twitter.com/KhooharoZubair/status/1267083104981848064	nothing tell corona		[]							
2020-05-31	13:34:32	shyama_babu		0	0	0	#MannKiBaat A multitude of countrymen from villages and cities, from small scale traders to start ups are coming up with novel innovations. New ways of fighting COVID-19 are being devised in several labs. via NaMo App		#MannKiBaat	1267087065428054016	https://twitter.com/shyama_babu/status/1267087065428054016	mannkibaat multitude countryman village city small scale trader start ups coming novel innovation new way fighting covid19 devised several lab via namo app		[{'score': 0.663387, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]				1.0			
2020-05-31	14:20:05	jamil459		0	0	0	@OfPinaki @maharathyp Hon'ble sir Good evening . Due to awareness and helped needy people in covid19. This organization gave me appreciation letter. Jamil akh tar social worker from pipli puri odisha. 8249969486 	@OfPinaki @maharathyp		1267098529496956932	https://twitter.com/jamil459/status/1267098529496956932	USER_MENTION USER_MENTION honble sir good evening due awareness helped needy people covid19 organization gave appreciation letter jamil akh tar social worker pipli puri odisha		[{'score': 0.510203, 'tone_id': 'joy', 'tone_name': 'Joy'}]			1.0				
2020-05-31	14:23:09	jawadzz		1	0	1	University of Agriculture Faisalabad notified all staff members including faculties, admin, class IV to attend university as before by following the SOPs w.e.f 01-06-2020 So we have come to a conclusion that Faculties & administration of university are immune to Corona Virus 			1267099299650863106	https://twitter.com/jawadzz/status/1267099299650863106	university agriculture faisalabad notified staff member including faculty admin class iv attend university following sop w.e.f come conclusion faculty administration university immune corona virus		[]							
2020-05-31	14:43:56	sofatabhi	sofatabhi	0	1	5	My view on post covid world 			1267104529599934466	https://twitter.com/sofatabhi/status/1267104529599934466	view post covid world		[{'score': 0.733115, 'tone_id': 'joy', 'tone_name': 'Joy'}]			1.0				
2020-05-31	16:13:12	DhepteSourabh	AUThackeray	0	0	0	This government is care for there student but in Madhya Pradesh they only want Exam fees with student #rgpv_spreading_corona_virus		#rgpv_spreading_corona_virus	1267126995319750656	https://twitter.com/DhepteSourabh/status/1267126995319750656	government care student madhya pradesh want exam fee student rgpv_spreading_corona_virus		[]							
2020-05-31	16:20:02	tuhins		0	0	3	Well @RahulGandhi , you have finally found your match ! ‘Agar lockdown science hai to lockdown kholna art hai’ 	@RahulGandhi		1267128715881836545	https://twitter.com/tuhins/status/1267128715881836545	well USER_MENTION finally found match lockdown science hai lockdown kholna art		[{'score': 0.860399, 'tone_id': 'joy', 'tone_name': 'Joy'}, {'score': 0.788547, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]			1.0	1.0			
2020-05-31	16:42:31	PRAVEENCREATIO4		0	1	1	Thalapathy #Vijay hits century on Tamil satellite channels. His movies have been telecast a humongous 101 times on Tamil satellite channels during this lockdown period. 78 days. 15 channels. 51 films. 101… https://www.instagram.com/p/CA2_2wKh3xj/?igshid=1carah5sxxca3		#Vijay	1267134374258098176	https://twitter.com/PRAVEENCREATIO4/status/1267134374258098176	thalapathy vijay hit century tamil satellite channel movie telecast humongous time tamil satellite channel lockdown period day channel film URL		[]							
